count
2
10
5
1
1
4
4
4
1
15
12
3
2
12
2
5
2
1
1
4
3
1
2
22
1
8
1
3
1
13
2
4
2
9
9
10
1
1
1
2
2
2
3
2
1
9
1
4
19
2
11
20
13
1
3
1
2
1
4
1
3
4
1
1
9
4
3
1
1
1
1
3
2
7
1
1
1
2
3
1
6
2
2
14
3
2
2
4
2
1
1
1
1
1
2
2
7
1
2
2
1
9
1
7
3
1
1
1
1
6
1
9
3
1
6
1
2
1
24
4
13
1
1
2
1
1
13
15
5
2
3
1
4
7
1
11
16
9
24
1
1
1
9
5
1
3
6
2
2
1
2
3
1
2
5
4
7
4
4
1
1
3
1
1
4
2
8
9
19
2
12
11
4
13
4
28
10
15
19
1
1
2
2
1
1
1
10
16
7
2
1
2
1
2
1
1
5
1
1
6
6
5
8
1
1
1
7
2
2
1
1
1
2
1
1
1
11
1
3
38
1
1
1
1
1
1
36
1
1
1
1
10
1
1
1
17
20
1
1
1
1
1
1
2
1
2
1
1
1
9
12
2
1
2
19
1
3
6
15
5
6
1
39
1
17
2
6
2
2
4
1
1
1
1
2
2
1
1
1
1
3
3
2
3
3
3
2
1
2
2
2
4
1
1
1
4
1
3
4
1
1
2
18
2
1
1
2
36
1
6
1
1
1
6
5
2
4
1
5
8
1
3
4
2
3
2
2
2
1
25
1
1
1
1
5
1
9
1
4
7
1
7
2
3
2
1
2
1
3
3
1
1
3
8
48
3
17
11
1
1
13
5
1
1
2
2
1
1
6
1
2
3
1
5
2
2
1
2
3
2
2
1
2
1
1
1
1
1
2
1
1
9
1
1
1
1
7
3
2
3
37
35
17
1
1
8
1
3
3
1
1
2
1
1
7
12
1
30
1
5
1
8
5
56
10
10
14
2
2
1
6
4
1
3
2
14
1
5
1
7
5
4
17
1
2
1
1
1
23
2
2
1
1
4
1
1
1
3
1
1
3
1
1
3
2
1
2
19
1
1
1
3
2
2
2
2
3
27
1
1
4
1
2
3
2
1
1
3
1
40
37
2
5
1
1
1
1
1
1
4
1
2
1
53
3
2
2
2
5
2
1
1
3
3
1
2
9
1
1
4
10
1
1
2
2
11
1
2
1
1
1
2
1
1
5
5
2
1
2
1
1
1
1
1
4
8
1
1
1
5
5
10
3
1
8
2
1
1
3
42
1
1
1
8
2
5
3
2
1
1
2
2
1
6
1
1
2
2
4
1
1
2
1
3
2
1
7
1
3
2
4
9
1
1
1
5
2
33
22
2
1
1
2
2
3
27
1
1
1
2
6
2
1
2
9
6
1
10
1
2
1
2
1
2
1
2
1
2
17
3
3
1
3
14
1
3
1
2
1
3
1
3
4
1
3
4
13
13
2
1
1
44
1
4
1
1
1
3
1
1
1
37
6
1
1
1
1
5
1
10
1
2
4
4
2
1
4
5
1
12
5
1
1
18
1
3
1
11
17
2
1
2
2
1
1
1
2
1
1
15
5
3
1
6
22
4
1
3
13
4
6
14
2
7
4
1
2
3
2
3
1
1
1
1
2
1
1
1
2
1
1
1
1
2
2
2
1
1
1
3
1
1
1
8
1
1
1
1
7
1
5
2
4
3
4
1
2
7
1
2
2
4
13
18
7
8
4
1
3
2
14
4
3
1
44
1
5
4
2
5
1
2
11
9
1
2
4
12
7
1
1
2
11
1
1
25
1
2
11
1
1
5
3
2
1
2
4
4
6
4
6
63
2
2
2
2
1
8
5
1
2
4
2
10
3
2
1
4
1
1
6
3
12
7
2
1
1
1
9
19
2
6
2
1
3
22
1
7
8
25
6
3
1
1
1
1
2
17
15
5
6
7
8
12
1
1
5
1
1
2
6
3
2
1
1
5
1
11
9
1
2
8
1
3
30
1
5
1
2
1
1
1
11
3
26
1
1
1
13
29
1
1
1
1
3
2
1
1
8
1
1
1
1
3
8
1
2
8
1
1
27
2
2
1
2
2
1
1
32
12
6
2
2
1
1
13
2
3
1
4
1
1
2
23
1
1
1
1
1
3
14
2
1
1
1
1
1
1
1
1
3
1
1
4
1
1
1
7
8
71
2
3
2
6
10
9
1
1
1
1
30
30
1
3
1
2
1
3
2
1
6
1
2
1
3
4
1
3
4
3
1
13
1
1
1
3
1
8
2
3
27
10
1
2
1
6
4
4
7
1
2
5
1
2
11
2
4
1
3
7
22
1
1
1
1
2
1
1
1
1
3
2
58
5
11
2
1
1
1
1
1
1
2
1
23
1
1
1
13
20
1
1
1
3
1
1
1
1
6
4
1
1
2
1
1
67
1
1
3
2
1
2
5
3
2
9
1
1
1
1
1
1
1
1
1
1
1
54
4
37
1
1
1
4
1
4
2
1
3
3
1
2
1
2
1
1
1
120
102
1
6
5
1
1
20
26
1
16
2
1
1
1
4
1
3
7
16
3
3
1
2
1
4
5
4
3
1
1
1
1
1
1
2
12
11
6
4
1
2
13
2
1
1
1
8
5
1
3
4
4
1
17
3
6
1
2
5
1
2
5
3
1
1
3
17
5
2
11
2
2
6
10
1
5
2
1
1
1
1
2
2
1
1
2
1
2
2
1
20
2
1
4
1
20
1
7
3
3
2
15
2
1
3
2
40
5
1
66
1
4
18
1
6
18
1
1
5
1
4
38
3
1
134
1
1
1
6
6
3
4
3
2
2
1
7
1
5
38
18
10
3
2
1
1
1
3
1
1
1
25
1
1
9
1
1
8
3
1
2
6
1
1
39
1
16
5
2
6
1
2
1
15
2
1
1
1
1
3
2
1
1
1
75
1
2
3
2
4
2
3
1
1
2
1
1
1
1
2
6
1
2
1
2
2
7
38
21
23
1
1
1
1
1
2
13
1
1
1
1
14
1
2
1
1
1
1
21
39
1
4
2
3
3
5
3
1
1
1
17
24
1
13
4
3
10
2
10
1
26
4
2
3
3
6
1
12
1
1
6
3
7
5
5
19
19
1
3
1
1
1
41
1
7
3
2
18
2
2
26
18
2
1
27
4
10
2
6
13
1
3
2
1
1
2
1
5
4
3
4
1
2
1
1
2
2
2
2
2
1
1
2
2
1
4
1
2
3
1
1
1
1
31
1
1
2
1
1
3
4
27
2
1
1
6
1
6
3
2
1
13
1
2
