format,count
8,2
8,0
8,1
8,1
8,31
8,1
8,3
8,4
8,2
8,0
8,6
8,1
8,2
8,13
8,2
8,13
8,0
8,3
8,3
8,1
8,8
8,1
8,2
8,6
8,0
8,8
8,0
8,2
8,3
8,3
8,3
8,1
8,2
8,1
8,2
8,1
8,14
8,0
8,1
8,2
8,5
8,1
8,8
8,1
8,1
8,5
8,23
8,2
8,2
8,0
8,0
8,2
8,5
8,6
8,7
8,2
8,4
8,6
8,1
8,1
8,1
8,5
8,1
8,1
8,1
8,9
8,1
8,9
8,11
8,10
8,1
8,4
8,1
8,1
8,1
8,2
8,6
8,13
8,9
8,9
8,19
8,27
8,12
8,1
8,0
8,15
8,21
8,14
8,7
8,23
8,4
8,9
8,2
8,1
8,6
8,22
8,14
8,1
8,12
8,15
8,7
8,2
8,1
8,3
8,0
8,2
8,3
8,23
8,1
8,2
8,1
8,2
8,1
8,29
8,6
8,6
8,6
8,13
8,1
8,15
8,2
8,2
8,1
8,3
8,1
8,2
8,32
8,1
8,1
8,39
8,26
8,8
8,1
8,2
8,2
8,3
8,1
8,2
8,3
8,4
8,1
8,1
8,3
8,13
8,27
8,6
8,7
8,1
8,7
8,3
8,11
8,1
8,0
8,34
8,4
8,1
8,1
8,1
8,1
8,6
8,3
8,7
8,20
8,1
8,2
8,1
8,1
8,1
8,13
8,0
8,18
8,5
8,25
8,1
8,0
8,1
8,1
8,1
8,1
8,1
8,1
8,7
8,21
8,45
8,3
8,1
8,32
8,1
8,2
8,5
8,1
8,2
8,2
8,4
8,2
8,2
8,1
8,1
8,1
8,24
8,1
8,1
8,9
8,8
8,0
8,1
8,2
8,1
8,25
8,6
8,3
8,2
8,10
8,0
8,2
8,1
8,1
8,1
8,16
8,44
8,2
8,0
8,1
8,95
8,2
8,1
8,0
8,1
8,23
8,2
8,21
8,1
8,1
8,7
8,2
8,3
8,1
8,1
8,0
8,0
8,30
8,1
8,1
8,1
8,2
8,3
8,1
8,26
8,11
8,2
8,1
8,7
8,8
8,2
8,7
8,2
8,0
8,0
8,1
8,1
8,1
8,2
8,14
8,2
8,1
8,18
8,18
8,9
8,1
8,4
8,21
8,4
8,23
8,0
8,2
8,0
8,18
8,1
8,2
8,1
8,1
8,1
8,6
8,1
8,5
8,8
8,1
8,32
8,14
8,13
8,5
8,6
8,1
8,6
8,24
8,1
8,8
8,1
8,3
8,0
8,1
8,0
8,33
8,1
8,1
8,1
8,25
8,13
8,0
8,1
8,0
8,1
8,2
8,2
8,4
8,2
8,3
8,0
8,1
8,1
8,1
8,4
8,2
8,0
8,1
8,1
8,10
8,3
8,59
8,3
8,3
8,1
8,1
8,0
8,1
8,2
8,3
8,4
8,3
8,2
8,1
8,0
8,9
8,3
8,3
8,2
8,2
8,1
8,1
8,0
8,28
8,1
8,23
8,1
8,9
8,7
8,51
8,1
8,0
8,1
8,0
8,1
8,1
8,1
8,2
8,1
8,3
8,1
8,4
8,6
8,7
8,49
8,0
8,1
8,3
8,4
8,3
8,1
8,5
8,2
8,2
8,6
8,1
8,31
8,1
8,8
8,1
8,1
8,8
8,2
8,2
8,2
8,1
8,1
8,10
8,0
8,1
8,3
8,1
8,1
8,1
8,3
8,1
8,1
8,1
8,1
8,3
8,31
8,3
8,30
8,49
8,2
8,2
8,4
8,1
8,3
8,9
8,1
8,3
8,9
8,0
8,0
8,0
8,3
8,1
8,1
8,1
8,3
8,2
8,2
8,2
8,2
8,2
8,2
8,2
8,8
8,12
8,10
8,1
8,3
8,29
8,2
8,2
8,2
8,2
8,2
8,1
8,38
8,2
8,28
8,1
8,2
8,1
8,1
8,45
8,0
8,1
8,3
8,0
8,1
8,1
8,27
8,1
8,15
8,10
8,2
8,1
8,1
8,21
8,14
8,31
8,14
8,16
8,10
8,10
8,13
8,1
8,1
8,1
8,1
8,18
8,8
8,1
8,1
8,1
8,4
8,39
8,8
8,1
8,3
8,5
8,47
8,80
8,0
8,1
8,1
8,2
8,2
8,5
8,0
8,3
8,4
8,2
8,7
8,4
8,42
8,4
8,4
8,39
8,9
8,0
8,0
8,7
8,1
8,1
8,3
8,0
8,1
8,8
8,1
8,2
8,1
8,7
8,2
8,1
8,0
8,17
8,1
8,1
