id,00Bibliográfia,01Sorszám_RMNY,01Sorszám_RMNY-S,cities,olimCities
ermk7025,RMNY,1164,,"Budapest=3, Kalocsa=1, Kežmarok=2, Levoča=1, Sibiu=2",
ermk7026,RMNY,1165,,Budapest=1,
,RMNY,1166,,"Alba Iulia=1, Budapest=5, Cluj-Napoca=1, Debrecen=1, Esztergom=1, Tîrgu Mureş=1","Miskolc, Sárospatak"
ermk7030,RMNY,1167,Vacat!,,
ermk7031,RMNY,1168,,,
ermk7032,RMNY,1169,,,
ermk7033,RMNY,1170,,Budapest=2,
ermk7034,RMNY,1171,,"Budapest=2, Cluj-Napoca=3, Debrecen=1, Sárospatak=2","Budapest, Dés, Debrecen, Erdőszáda"
ermk7035,RMNY,1172,,Budapest=1,
ermk7036,RMNY,1173,,"Budapest=1, Cluj-Napoca=1, Pápa=1",
ermk7037,RMNY,1174,,"Budapest:=3, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7038,RMNY,1175,,Budapest=1,
ermk7039,RMNY,1176,,,
ermk7040,RMNY,1177,,"Budapest=3, Cluj-Napoca=1, Debrecen=1",
ermk7041,RMNY,1178,,Budapest=1,
ermk7043,RMNY,1179,,"Budapest=1, Tîrgu Mureş=1","Debrecen, Gyulafehérvár"
ermk7044,RMNY,1180,,Gyöngyös=1,
ermk7045,RMNY,1181,,Wolfenbüttel=1,
ermk7047,RMNY,1182,,Budapest=1,
ermk7048,RMNY,1183,,,
ermk7049,RMNY,1184,,"Budapest=3, Cluj-Napoca=1, Martin=1",
ermk7050,RMNY,1185,,Budapest=3,Kolozsvár
ermk7051,RMNY,1186,,,
ermk7052,RMNY,1187,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Tîrgu Mureş=1",
ermk7053,RMNY,1188,,,
ermk7054,RMNY,1189,,Budapest=1,
ermk7055,RMNY,1190,,Martin=1,
ermk7056,RMNY,1191,,Levoča=1,
ermk7058,RMNY,1192,,"Budapest=3, Cluj-Napoca=1",
ermk7059,RMNY,1193,,"Budapest:=4, Cluj-Napoca=1, Debrecen=1, Martin=1, Sárospatak=1",
ermk7060,RMNY,1194,,,Máramarossziget
ermk7061,RMNY,1195,,,Máramarossziget
ermk7062,RMNY,1196,,,
ermk7068,RMNY,1197,,Budapest=1,
ermk7069,RMNY,1198,,Sibiu=1,
ermk7073,RMNY,1199,,Budapest=1,
,RMNY,1200,A,Budapest=1,
ermk7074,RMNY,1200,Vacat!,,
ermk7075,RMNY,1201,,Budapest=1,
ermk7076,RMNY,1202,,Budapest=2,
ermk7077,RMNY,1203,,Budapest=3,Eger
ermk7079,RMNY,1204,,Budapest=3,
,RMNY,1205,,Budapest=2,
ermk7083,RMNY,1206,,,
ermk7084,RMNY,1207,,London=1,
ermk7085,RMNY,1208,,Budapest=1,"Kassa, Marosvásárhely"
ermk7087,RMNY,1209,,"Budapest=2, Cluj-Napoca=1, Debrecen=1, Győr=1, Leipzig=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7088,RMNY,1210,,Kežmarok=1,
ermk7089,RMNY,1211,,Budapest=1,
ermk7091,RMNY,1212,,Budapest=1,
ermk7092,RMNY,1213,,Budapest=1,
ermk7093,RMNY,1214,,Budapest=3,
ermk7095,RMNY,1215,,Budapest=1,
ermk7096,RMNY,1216,,"Budapest=1, Tîrgu Mureş=1",
ermk7097,RMNY,1217,Vacat!,,
ermk7098,RMNY,1218,Vacat!,,
,RMNY,1219,,"Budapest=3, Cluj-Napoca=2, Sárospatak=2, Tîrgu Mureş=1","Debrecen, Szeged, Torda"
ermk7101,RMNY,1220,,Levoča=1,
ermk7102,RMNY,1221,,Budapest=1,
ermk7103,RMNY,1222,,"Budapest:=4, Cluj-Napoca=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7104,RMNY,1223,,,
ermk7105,RMNY,1224,,Budapest=2,
ermk7106,RMNY,1225,,"Cluj-Napoca=1, Sibiu=1",
ermk7107,RMNY,1226,,Budapest=1,
ermk7108,RMNY,1227,,"Genève=1, Kežmarok=1",
ermk7110,RMNY,1228,,,
ermk7111,RMNY,1229,,,
ermk7112,RMNY,1230,,Budapest=2,
ermk7113,RMNY,1231,,Kežmarok=1,
ermk7114,RMNY,1232,,Budapest=1,
ermk7125,RMNY,1233,,Brno=1,
ermk7126,RMNY,1234,,"Budapest=1, Wien=1",
ermk7128,RMNY,1235,,,
ermk7129,RMNY,1236,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7131,RMNY,1237,,"Budapest:=3, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1",
,RMNY,1238,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
,RMNY,1239,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Martin=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7135,RMNY,1240,Vacat!,,
ermk7136,RMNY,1241,,"Budapest=4, Debrecen=1, Sárospatak=1",
ermk7137,RMNY,1242,,"Budapest=1, Cluj-Napoca=1",Pannonhalma
ermk7138,RMNY,1243,,,
ermk7139,RMNY,1244,,,
ermk7140,RMNY,1245,,"Budapest=1, Tîrgu Mureş=1",
ermk7141,RMNY,1246,,,
ermk7142,RMNY,1247,,Debrecen=1,
ermk7143,RMNY,1248,,Levoča=1,
ermk7144,RMNY,1249,,,
ermk7145,RMNY,1250,,,
ermk7146,RMNY,1251,,"Budapest:=3, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7147,RMNY,1252,,Cluj-Napoca=2,Sárospatak
ermk7148,RMNY,1253,,"Budapest=2, Cluj-Napoca=1",Székelykeresztúr
ermk7149,RMNY,1254,,Budapest=1,
ermk7150,RMNY,1255,,"Budapest=3, Dolný Kubín=1",
ermk7154,RMNY,1256,,Miskolc=1,
ermk7155,RMNY,1257,,Miskolc=1,
ermk7156,RMNY,1258,,"Budapest=1, Cluj-Napoca=1",
ermk7157,RMNY,1259,,Budapest=2,
ermk7158,RMNY,1260,,Budapest=1,
ermk7160,RMNY,1261,,,
ermk7161,RMNY,1262,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7162,RMNY,1263,,Miskolc=1,
ermk7163,RMNY,1264,,Martin=1,
ermk7165,RMNY,1265,,"Tîrgu Mureş=1",
ermk7167,RMNY,1266,,Budapest=1,Kassa
ermk7168,RMNY,1267,,"Tîrgu Mureş=1",
ermk7169,RMNY,1268,,Budapest=3,Kolozsvár
ermk7171,RMNY,1269,,,
ermk7172,RMNY,1270,,"Budapest:=3, Cluj-Napoca=1, Debrecen=1",
ermk7173,RMNY,1271,,"Cluj-Napoca=1, Esztergom=1",Székelyudvarhely
ermk7174,RMNY,1272,,Budapest=1,
ermk7175,RMNY,1273,,"Dolný Kubín=1",
ermk7176,RMNY,1274,,Budapest=1,
ermk7177,RMNY,1275,,Kežmarok=1,
ermk7178,RMNY,1276,,Martin=1,
ermk7179,RMNY,1277,,Martin=1,
ermk7180,RMNY,1278,,"Dolný Kubín=1",
ermk7181,RMNY,1279,,Debrecen=1,
ermk7182,RMNY,1280,,"Budapest=2, Kremnica=1",
ermk7185,RMNY,1281,,Jena=1,
ermk7186,RMNY,1282,,Sighişoara=1,
ermk7187,RMNY,1283,,"Budapest=3, Cluj-Napoca=1",Sárospatak
ermk7188,RMNY,1284,,Bardejov=1,
ermk7189,RMNY,1285,,Budapest=1,
ermk7190,RMNY,1286,,Budapest=1,Kolozsvár
ermk7191,RMNY,1287,,"Budapest=4, Keszthely=1, Kežmarok=1, Martin=1",
ermk7192,RMNY,1288,,,
ermk7193,RMNY,1289,,"Alba Iulia=1, Budapest=5, Cluj-Napoca=2","Kolozsvár, Rozsnyó, Szeged, Székelykeresztúr"
ermk7194,RMNY,1290,,,Székelykeresztúr
ermk7195,RMNY,1291,,,Székelykeresztúr
ermk7196,RMNY,1292,,,
ermk7198,RMNY,1293,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Martin=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7199,RMNY,1294,,Budapest=1,
ermk7200,RMNY,1295,,"Budapest=1, Cluj-Napoca=1",
ermk7201,RMNY,1296,,"Berlin=1, Debrecen=1, Sárospatak=1",
ermk7202,RMNY,1297,,"Aiud=1, Bratislava=1, Budapest=5, Cluj-Napoca=2",
ermk7203,RMNY,1298,,"Cluj=1, Pápa=1",
ermk7204,RMNY,1299,,"Budapest=3, Cluj-Napoca=1, Sárospatak=1, Tîrgu Mureş=1",Debrecen
ermk7205,RMNY,1300,,"Budapest=3, Cluj-Napoca=3, Debrecen=1, Sárospatak=1, Tîrgu Mureş=2","Debrecen, Máramarossziget"
ermk7206,RMNY,1301,,"Budapest=4, Cluj-Napoca=2, Esztergom=1, Sárospatak=1, Tîrgu Mureş=1",Debrecen
ermk7207,RMNY,1302,,Budapest=1,
ermk7208,RMNY,1303,,Debrecen=1,Sepsiszentgyörgy
ermk7209,RMNY,1304,,Cluj-Napoca=1,
ermk7210,RMNY,1305,,Budapest=1,Kolozsvár
,RMNY,1306,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7212,RMNY,1307,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7213,RMNY,1308,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7214,RMNY,1309,,Budapest=1,
ermk7215,RMNY,1310,,"Budapest=2, Cluj-Napoca=1",
ermk7216,RMNY,1311,,Budapest=1,
ermk7217,RMNY,1312,,"Budapest=1, Cluj-Napoca=1",
ermk7218,RMNY,1313,,,
ermk7219,RMNY,1314,,Budapest=1,
ermk7220,RMNY,1315,,Budapest=3,
ermk7221,RMNY,1316,,,
ermk7222,RMNY,1317,,Budapest=2,
ermk7224,RMNY,1318,,Budapest=1,
ermk7227,RMNY,1319,,"Budapest=3, Cluj-Napoca=1, Esztergom=1, Kecskemét=1",
ermk7228,RMNY,1320,Vacat!,,
ermk7229,RMNY,1321,,,
ermk7230,RMNY,1322,,,Brassó
ermk7231,RMNY,1323,,Budapest=1,
ermk7233,RMNY,1324,,"Budapest=1, Eisenstadt=1",
ermk7234,RMNY,1325,,Budapest=1,
ermk7235,RMNY,1326,,"Budapest=2, Eisenstadt=1",
ermk7236,RMNY,1327,,"Budapest=2, Debrecen=1",Sárospatak
ermk7237,RMNY,1328,,Budapest=1,
ermk7238,RMNY,1329,,Budapest=3,Kolozsvár
ermk7239,RMNY,1330,,Budapest=4,
ermk7240,RMNY,1331,,,Szeben
ermk7241,RMNY,1332,,"Budapest=1, Kraków=1, Prešov=1",
ermk7242,RMNY,1333,,Budapest=1,
,RMNY,1334,,"Budapest:=2, Cluj-Napoca:=2, Debrecen=1, Martin=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7244,RMNY,1335,,,
ermk7245,RMNY,1336,,,
ermk7246,RMNY,1337,,Levoča=1,
ermk7247,RMNY,1338,,Budapest=1,
ermk7248,RMNY,1339,,Budapest=1,
ermk7250,RMNY,1340,,,
ermk7251,RMNY,1341,,"Budapest=1, Levoča=1, Sárospatak=1",
ermk7252,RMNY,1342,,Budapest=1,Lőcse
ermk7254,RMNY,1343,,"Budapest=2, Cluj-Napoca=1, Debrecen=1, Eisenstadt=1, Kecskemét=1, Pápa=2",
ermk7255,RMNY,1344,,Budapest=2,
ermk7256,RMNY,1345,,"Cluj-Napoca=1, Kežmarok=1, Zagreb=1",
ermk7257,RMNY,1346,,"Budapest:=3, Cluj-Napoca=1, Debrecen=1, Martin=1",
ermk7259,RMNY,1347,,"Budapest=4, Cluj-Napoca=3, Debrecen=1, Odorhei=1, Sárospatak=1","Debrecen, Miskolc"
ermk7260,RMNY,1348,,Budapest=1,
ermk7261,RMNY,1349,,Budapest=2,
ermk7262,RMNY,1350,,Bardejov=1,
ermk7263,RMNY,1351,,"Budapest:=4, Cluj-Napoca=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7264,RMNY,1352,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Martin=1, Sárospatak=1",
ermk7265,RMNY,1353,,,
ermk7266,RMNY,1354,,"Budapest=2, Debrecen=2, Eisenstadt=1, Pápa=1",
ermk7267,RMNY,1355,,"Budapest=1, Cluj-Napoca=1, Pápa=1",
ermk7268,RMNY,1356,,"Budapest=3, Cluj-Napoca=1",Kolozsvár
ermk7269,RMNY,1357,,"Budapest=6, Tîrgu Mureş=1",
ermk7270,RMNY,1358,,Budapest=1,
ermk7271,RMNY,1359,,Budapest=2,
ermk7272,RMNY,1360,,"Aiud=1, Budapest=2, Cluj-Napoca=1, Tîrgu Mureş=1",
ermk7273,RMNY,1361,,Budapest=1,
ermk7274,RMNY,1362,,,
ermk7275,RMNY,1363,,Budapest=2,
ermk7276,RMNY,1364,,Budapest:=4,
ermk7277,RMNY,1365,,Budapest=2,
ermk7278,RMNY,1366,,"Budapest=2, Levoča=1, Martin=1",
ermk7279,RMNY,1367,,,
ermk7280,RMNY,1368,,,
ermk7281,RMNY,1369,,Budapest=1,
ermk7282,RMNY,1370,,Budapest=3,
ermk7284,RMNY,1371,,,
ermk7285,RMNY,1372,,"Budapest=2, Debrecen=1, Košice=1, Sárospatak=2, Tîrgu Mureş=1",
ermk7287,RMNY,1373,Vacat!,,
ermk7288,RMNY,1374,,,
ermk7290,RMNY,1375,,"Budapest:=4, Cluj-Napoca=1",
ermk7291,RMNY,1376,,"Budapest:=4, Cluj-Napoca=1, Debrecen=1, Martin=1, Sárospatak=1",
ermk7292,RMNY,1377,,Budapest=1,
ermk7293,RMNY,1378,,,
ermk7294,RMNY,1379,,,
ermk7295,RMNY,1380,,"Budapest:=4, Cluj-Napoca:=2",
ermk7296,RMNY,1381,,Cluj-Napoca=1,
ermk7297,RMNY,1382,,Budapest=1,Kolozsvár
ermk7298,RMNY,1383,,Budapest=1,
ermk7299,RMNY,1384,,Sibiu=1,
ermk7300,RMNY,1385,,"Budapest=1, Cluj-Napoca=1",
ermk7301,RMNY,1386,,"Tîrgu Mureş=1",
ermk7303,RMNY,1387,,Budapest=1,
ermk7304,RMNY,1388,,,
ermk7305,RMNY,1389,,Martin=1,
ermk7306,RMNY,1390,,Budapest=1,
ermk7307,RMNY,1391,,"Budapest=4, Cluj-Napoca=1",
ermk7308,RMNY,1392,,,
ermk7309,RMNY,1393,,"Budapest=1, Cluj-Napoca=1, Sárospatak=1",
ermk7310,RMNY,1394,,,
ermk7311,RMNY,1395,,"Budapest=1, Cluj-Napoca=2",
ermk7312,RMNY,1396,,,
ermk7313,RMNY,1397,,,
ermk7315,RMNY,1398,,Budapest=2,
ermk7316,RMNY,1399,,Budapest=3,
,RMNY,1400,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Martin=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7319,RMNY,1401,,"Berlin=1, Budapest=4",
ermk7320,RMNY,1402,,Wien=1,
ermk7321,RMNY,1403,,,
ermk7322,RMNY,1404,,"Budapest:=3, Cluj-Napoca=1",
ermk7323,RMNY,1405,,"Budapest=1, Pápa=1",
ermk7324,RMNY,1406,,Braşov=1,
ermk7325,RMNY,1407,,Budapest=1,
ermk7326,RMNY,1408,,,
ermk7327,RMNY,1409,,,
ermk7328,RMNY,1410,,,
ermk7330,RMNY,1411,,Budapest=1,
ermk7331,RMNY,1412,,Budapest=1,
ermk7332,RMNY,1413,,,
ermk7333,RMNY,1414,,Budapest=1,
ermk7334,RMNY,1415,,Kremnica=1,
ermk7335,RMNY,1416,,"Budapest=1, Cluj-Napoca=1",
ermk7336,RMNY,1417,,Budapest=1,
ermk7337,RMNY,1418,,,Budapest
ermk7338,RMNY,1419,,"Budapest:=4, Cluj-Napoca=1, Debrecen=1, Sárospatak=1",
ermk7339,RMNY,1420,,Budapest=1,
ermk7341,RMNY,1421,,"Budapest=3, Kremnica=1, Martin=1",
ermk7342,RMNY,1422,,Budapest=3,
ermk7344,RMNY,1423,,"Budapest=2, Cluj-Napoca=1, Halle=1, Martin=1, Praha=1",
ermk7345,RMNY,1424,,Budapest=1,
ermk7346,RMNY,1425,,,
ermk7348,RMNY,1426,,"Budapest=1, Debrecen=2",
ermk7349,RMNY,1427,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7350,RMNY,1428,,Cluj=1,
ermk7351,RMNY,1429,,Cluj-Napoca=1,Kolozsvár
ermk7352,RMNY,1430,,Budapest=1,
ermk7353,RMNY,1431,,,
ermk7354,RMNY,1432,,,
ermk7355,RMNY,1433,,"Cluj-Napoca=1, Praha=1, Spišská Nová Ves=1",
ermk7356,RMNY,1434,,Cluj-Napoca=1,
ermk7357,RMNY,1435,,Budapest=1,
ermk7358,RMNY,1436,,Budapest=1,
ermk7359,RMNY,1437,,,
,RMNY,1438,,Martin=1,
,RMNY,1439,,"Budapest=3, Debrecen=1, Martin=1, PreSov=1",Csetnek
ermk7362,RMNY,1440,,"Budapest=2, Martin=1, Prešov=1",
ermk7363,RMNY,1441,,Budapest=1,
ermk7364,RMNY,1442,,Martin=1,
ermk7365,RMNY,1443,,"Bratislava=1, Levoča=1",
ermk7366,RMNY,1444,,,
ermk7367,RMNY,1445,,Budapest=1,
ermk7370,RMNY,1446,,,
ermk7371,RMNY,1447,,Budapest=1,
ermk7372,RMNY,1448,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Martin=1, Sárospatak=1",
ermk7375,RMNY,1449,,,
ermk7376,RMNY,1450,,,
ermk7377,RMNY,1451,,Budapest=1,
ermk7379,RMNY,1452,,Budapest=1,
ermk7380,RMNY,1453,,"Cluj-Napoca=1, Debrecen=1, Prešov=1",Sepsiszentgyörgy
ermk7381,RMNY,1454,,Budapest=2,
ermk7382,RMNY,1455,,,
ermk7383,RMNY,1456,,,
ermk7384,RMNY,1457,,Budapest=1,
ermk7385,RMNY,1458,,,
ermk7386,RMNY,1459,,,Sárospatak
ermk7387,RMNY,1460,,,
ermk7388,RMNY,1461,,,Sárospatak
ermk7389,RMNY,1462,,"Budapest=1, Cluj-Napoca=1",Kolozsvár
ermk7390,RMNY,1463,,"Budapest=3, Cluj-Napoca=2",
ermk7391,RMNY,1464,,"Budapest=2, Cluj-Napoca=1",
ermk7392,RMNY,1465,,"Budapest=1, Cluj-Napoca=1",Kolozsvár
ermk7393,RMNY,1466,,,Budapest
ermk7394,RMNY,1467,,"Budapest=6, Cluj-Napoca=1, Debrecen=1, Tîrgu Mureş=1",
ermk7395,RMNY,1468,,Cluj-Napoca=1,
ermk7396,RMNY,1469,,,Nagyszeben
ermk7397,RMNY,1470,,Sibiu=1,Sárospatak
ermk7398,RMNY,1471,,Sibiu=1,Sárospatak
ermk7399,RMNY,1472,,,
ermk7400,RMNY,1473,,Bratislava=1,
ermk7401,RMNY,1474,,Revúca=1,
ermk7402,RMNY,1475,,Budapest=1,
ermk7403,RMNY,1476,,Budapest=1,
ermk7405,RMNY,1477,,Cluj-Napoca=1,
ermk7407,RMNY,1478,,,
ermk7408,RMNY,1479,,Berlin=1,
ermk7409,RMNY,1480,,Budapest=1,
ermk7411,RMNY,1481,,,
ermk7412,RMNY,1482,,Martin=1,
ermk7413,RMNY,1483,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Martin=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7414,RMNY,1484,,"Budapest=2, Pannonhalma=1, Szombathely=1",Budapest
ermk7416,RMNY,1485,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Martin=1, Sárospatak=1",
ermk7417,RMNY,1486,,,
ermk7418,RMNY,1487,,Sibiu=1,
ermk7419,RMNY,1488,,"Tîrgu Mureş=1",
ermk7421,RMNY,1489,,"Budapest=3, Cluj-Napoca=1, Debrecen=1, Martin=1",
ermk7422,RMNY,1490,,"Tîrgu Mureş=1",
ermk7423,RMNY,1491,,"Budapest=1, Dolný Kubín=1, Graz=1, Sopron=1",
ermk7424,RMNY,1492,,Budapest=1,
ermk7425,RMNY,1493,,"Budapest=3, Cluj=1",
ermk7426,RMNY,1494,,Budapest=1,Sárospatak
ermk7427,RMNY,1495,,,
ermk7428,RMNY,1496,,,
ermk7429,RMNY,1497,,Cluj-Napoca=1,
ermk7430,RMNY,1498,,"Aiud=1, Cluj-Napoca=1, Debrecen=1",
ermk7431,RMNY,1499,,"Budapest=2, Cluj-Napoca=1",Kolozsvár
ermk7432,RMNY,1500,,,
ermk7433,RMNY,1501,,Budapest=1,
ermk7434,RMNY,1502,,"Budapest=1, Prešov=1",
ermk7435,RMNY,1503,,Budapest=1,
ermk7436,RMNY,1504,,"Budapest=1, Cluj-Napoca=1",
ermk7437,RMNY,1505,,,
ermk7438,RMNY,1506,,Kremnica=1,
ermk7439,RMNY,1507,,Budapest=1,
ermk7440,RMNY,1508,,Budapest=1,
ermk7445,RMNY,1509,,"Budapest:=4, Cluj-Napoca:=2, Debrecen=1, Martin=1, Sárospatak=1",
ermk7446,RMNY,1510,,"Budapest:=3, Cluj-Napoca:=2, Debrecen=1, Martin=1, Sárospatak=1",
ermk7447,RMNY,1511,,Budapest=1,
ermk7448,RMNY,1512,,"Budapest=5, Spišská Nová Ves=1",
ermk7449,RMNY,1513,,"Amberg=1, Budapest=3, Zagreb=1",
ermk7450,RMNY,1514,,Pannonhalma=1,
ermk7451,RMNY,1515,,,
ermk7452,RMNY,1516,,,
ermk7453,RMNY,1517,,,
ermk7454,RMNY,1518,,Sibiu=1,
ermk7455,RMNY,1519,,,
ermk7456,RMNY,1520,,"Budapest:=3, Cluj-Napoca=1, Martin=1",
,RMNY,1521,,"Budapest:=3, Cluj-Napoca:=2, Debrecen=1, Martin=1, Sárospatak=1",
ermk7460,RMNY,1522,,,
ermk7461,RMNY,1523,,Cluj-Napoca=1,
ermk7462,RMNY,1524,,"Budapest:=3, Cluj-Napoca:=2, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7463,RMNY,1525,,"Cluj-Napoca=1, Sárospatak=1",
ermk7464,RMNY,1526,,Cluj-Napoca=1,
ermk7465,RMNY,1527,,Praha=1,
,RMNY,1528,,Praha=1,
ermk7467,RMNY,1529,,,Kismarton
ermk7468,RMNY,1530,,"Budapest=3, Cluj-Napoca=1",Kolozsvár
ermk7469,RMNY,1531,,Cluj-Napoca=1,
ermk7470,RMNY,1532,,"Budapest=2, Cluj-Napoca=1",
ermk7471,RMNY,1533,,"Budapest=3, Cluj-Napoca=2, Sfîntu-Gheorghe=2",
ermk7472,RMNY,1534,,"Budapest:=3, Sárospatak=1, Tîrgu Mureş=1",
ermk7473,RMNY,1535,,"Budapest=1, Cluj-Napoca=1, Košice=1",
ermk7474,RMNY,1536,,"Budapest=1, Cluj-Napoca=1, Košice=1",
ermk7475,RMNY,1537,,,
ermk7476,RMNY,1538,,Budapest=1,
ermk7477,RMNY,1539,,"Dolný Kubín=1, Jasov=1",
ermk7478,RMNY,1540,,Budapest=1,
,RMNY,1541,,"Budapest=1, Cluj-Napoca=3",
ermk7480,RMNY,1542,,"Budapest=3, Cluj-Napoca=2","Mihályfalva, Székelykeresztúr"
ermk7481,RMNY,1543,,,
ermk7482,RMNY,1544,,"Budapest=3, Cluj-Napoca=1","Budapest, Székelykeresztúr"
ermk7483,RMNY,1545,,"Budapest=2, Cluj-Napoca=1",
ermk7484,RMNY,1546,,,
ermk7486,RMNY,1547,,Budapest=1,
ermk7487,RMNY,1548,,Dabas=1,
ermk7488,RMNY,1549,,"Tîrgu Mureş=1",
ermk7489,RMNY,1550,,Sighişoara=1,
ermk7490,RMNY,1551,,,
,RMNY,1552,,Budapest=1,
ermk7492,RMNY,1553,,,
ermk7493,RMNY,1554,,Sibiu=1,
ermk7494,RMNY,1555,,,
,RMNY,1555,A,Budapest=1,
ermk7498,RMNY,1556,,"Budapest=1, Cluj-Napoca=1",
ermk7500,RMNY,1557,,"Budapest=7, Cluj-Napoca=1, Debrecen=1",
ermk7501,RMNY,1558,,Budapest=1,
ermk7503,RMNY,1559,,,
ermk7504,RMNY,1560,,"Budapest=2, Sárospatak=1",
ermk7505,RMNY,1561,,"Budapest=3, Debrecen=1, Sárospatak=1",
ermk7506,RMNY,1562,,"Budapest=2, Cluj-Napoca=3, Sárospatak=1",Debrecen
ermk7507,RMNY,1563,,"Budapest=2, Cluj-Napoca=2",
ermk7508,RMNY,1564,,Cluj-Napoca=1,
ermk7509,RMNY,1565,,Budapest=2,Kolozsvár
ermk7510,RMNY,1566,,"Budapest:=2, Debrecen=1, Tîrgu Mureş=1",
ermk7511,RMNY,1567,,,
ermk7512,RMNY,1568,,"Budapest=1, Cluj-Napoca=1",
ermk7513,RMNY,1569,,,
ermk7515,RMNY,1570,,,
ermk7516,RMNY,1571,,Budapest=1,Debrecen
ermk7517,RMNY,1572,,,
ermk7518,RMNY,1573,,Budapest=1,
ermk7520,RMNY,1574,,Budapest=6,
ermk7521,RMNY,1575,,Budapest=1,
ermk7522,RMNY,1576,,"Budapest=3, Cluj-Napoca=2, Debrecen=1, Esztergom=1, Sárospatak=1",Debrecen
ermk7523,RMNY,1577,,"Budapest=3, Debrecen=1, Sárospatak=1",
ermk7524,RMNY,1578,,Budapest=1,
ermk7525,RMNY,1579,,"Cluj-Napoca=1, Debrecen=1, Sárospatak=1","Máramarossziget, Szeben"
ermk7526,RMNY,1580,,"Cluj-Napoca=2, Sárospatak=2",
ermk7527,RMNY,1581,,"Budapest=3, Cluj-Napoca=1",Kolozsvár
ermk7529,RMNY,1582,,Cluj-Napoca=1,Debrecen
ermk7530,RMNY,1583,,"Budapest:=3, Cluj-Napoca=1, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7532,RMNY,1584,,,
ermk7535,RMNY,1585,,"Budapest=2, Sibiu=1",Budapest
ermk7536,RMNY,1586,,"Budapest=3, Cluj-Napoca=1, Debrecen=1, Tîrgu Mureş=1","Budapest, Koronka, Sárospatak"
ermk7537,RMNY,1587,,Budapest=1,
ermk7538,RMNY,1588,,"Budapest=1, Cluj-Napoca=1",
ermk7539,RMNY,1589,,Budapest=5,
ermk7540,RMNY,1590,,Budapest=1,
ermk7541,RMNY,1591,,"London=1, Martin=1",
ermk7542,RMNY,1592,,,
ermk7543,RMNY,1593,,,
ermk7544,RMNY,1594,,"Budapest=2, Debrecen=1, Liptovský Mikuláš=1, Martin=1",
ermk7545,RMNY,1595,,"Aiud=1, Budapest=1, Cluj-Napoca=1",
ermk7546,RMNY,1596,,Budapest=1,
ermk7547,RMNY,1597,,Budapest=1,
ermk7548,RMNY,1598,,Budapest=3,
,RMNY,1599,,"Tîrgu Mureş=1",
ermk7553,RMNY,1600,,,
ermk7554,RMNY,1601,,,
ermk7555,RMNY,1602,,"Budapest:=3, Debrecen=1",
ermk7556,RMNY,1603,,"Budapest=3, Cluj-Napoca=1, Debrecen=1",
ermk7557,RMNY,1604,,"Budapest=1, Pápa=1",
ermk7558,RMNY,1605,,"Budapest:=3, Cluj-Napoca=1, Debrecen=1, Sárospatak=1, Tîrgu Mureş=1",
ermk7559,RMNY,1606,,"Cluj-Napoca=1, Martin=1",
ermk7560,RMNY,1607,,"Budapest=1, Debrecen=1",Brassó
ermk7561,RMNY,1608,,"Budapest=2, Cluj-Napoca=3, Sárospatak=1","Brassó, Máramarossziget, Szeben"
ermk7563,RMNY,1609,,"Budapest=4, Cluj-Napoca=1, Debrecen=2, Sárospatak=1, Sibiu=1, Sighişoara=1",
