count
12
4
1
1
2
2
4
4
1
1
7
2
2
1
1
1
8
7
7
2
7
7
8
8
7
9
8
8
8
7
7
1
1
2
2
1
13
1
1
1
1
1
1
3
4
2
6
10
1
3
1
1
2
2
26
4
1
1
2
23
2
1
1
1
1
1
1
1
1
1
2
1
1
1
1
19
2
1
1
1
3
3
13
17
1
5
34
30
2
3
3
3
5
3
1
1
62
4
6
1
4
3
2
3
2
1
5
15
12
10
2
1
1
25
6
3
2
1
1
2
1
1
1
1
1
1
5
2
1
1
1
3
1
1
2
2
4
42
6
14
13
8
4
11
1
4
4
2
1
2
1
6
2
1
3
18
18
23
1
2
1
1
2
25
1
16
1
1
2
5
6
7
17
1
3
1
1
1
3
1
1
2
2
7
1
3
5
1
3
1
2
4
69
17
3
9
1
1
1
10
10
14
1
1
3
3
1
2
2
3
3
2
9
4
9
3
8
9
1
3
1
1
3
1
37
1
3
1
1
2
2
2
2
1
2
2
1
3
3
7
1
3
3
2
1
1
1
3
1
24
1
2
2
17
15
17
2
1
6
5
8
1
30
3
3
10
1
1
2
2
2
1
3
1
6
7
21
8
1
6
5
1
1
1
1
2
1
1
1
3
8
6
3
3
7
1
1
1
1
5
2
1
1
1
3
6
4
1
2
1
2
1
1
2
1
1
1
1
4
1
1
3
2
1
2
11
7
3
3
6
2
1
11
6
22
14
2
8
2
2
3
15
2
4
3
4
2
2
2
1
1
2
6
1
1
2
40
17
1
9
4
2
3
3
9
5
2
4
4
1
1
2
1
2
1
2
2
2
18
5
25
45
8
4
44
7
2
1
7
1
13
37
47
19
1
4
2
1
1
5
3
1
5
2
8
1
1
6
1
2
5
1
1
1
1
5
9
2
7
18
21
1
3
1
2
2
2
1
1
2
7
4
4
19
2
11
4
4
10
6
5
11
1
7
12
13
6
4
7
2
1
3
6
2
3
2
15
1
1
10
2
2
2
2
3
3
13
1
1
2
1
4
1
1
1
1
1
1
1
1
9
22
24
1
1
6
12
1
6
7
1
2
11
1
3
1
3
2
9
1
18
14
1
1
1
1
1
1
1
1
2
1
1
2
1
13
58
2
10
23
13
31
1
1
2
2
5
1
1
1
1
1
2
2
1
1
1
4
15
4
1
15
1
1
1
44
26
27
1
1
1
3
3
2
2
14
4
2
1
1
1
11
1
1
1
1
3
6
2
1
4
2
5
16
15
1
8
9
1
3
5
7
6
4
7
9
3
12
12
2
2
2
5
1
4
9
17
19
17
4
8
14
39
1
1
4
1
2
1
2
2
1
2
4
1
2
37
35
17
1
1
1
1
1
1
1
39
1
1
7
2
1
12
1
1
3
3
1
1
2
4
1
1
1
3
2
1
4
38
38
42
34
43
9
35
3
1
1
1
1
1
1
1
2
1
1
1
1
50
1
1
2
2
2
2
2
2
1
3
1
1
5
1
5
11
13
12
1
3
6
2
12
2
1
6
3
7
4
1
3
2
1
1
5
2
9
3
4
1
1
1
1
1
1
1
1
1
1
1
1
1
2
2
13
1
1
3
2
29
1
1
3
1
4
3
8
2
1
3
2
3
1
2
2
4
1
4
7
14
2
1
18
1
30
3
1
4
1
5
13
1
1
3
4
2
2
6
4
5
5
3
3
9
9
3
7
6
15
8
1
39
1
1
2
1
1
2
1
4
1
1
2
1
1
1
1
1
2
1
2
1
1
1
2
4
6
5
1
1
1
20
2
2
9
6
2
1
1
1
1
2
2
1
27
2
12
2
3
8
3
13
2
1
1
1
1
1
2
1
3
7
9
8
14
6
1
3
6
11
5
10
6
1
1
1
2
1
1
7
1
3
1
2
1
1
2
1
2
1
1
1
2
4
1
5
29
5
5
3
1
1
1
1
2
2
1
3
2
2
1
1
1
1
1
1
1
2
1
2
18
2
3
13
26
1
1
2
3
9
4
7
2
4
3
8
3
3
2
1
5
5
2
3
1
1
1
24
1
1
3
1
1
1
2
1
2
2
1
2
8
6
2
1
3
16
10
1
1
1
2
1
2
120
102
10
3
6
2
5
3
4
2
1
3
1
2
1
1
6
12
5
8
1
8
1
2
1
5
1
33
1
32
2
1
1
2
6
2
6
8
8
2
1
5
3
1
5
7
1
1
2
3
4
9
11
24
18
18
26
6
1
27
22
2
9
3
2
28
34
6
1
3
15
1
3
5
3
2
3
1
2
5
3
1
3
1
6
10
5
3
5
46
29
1
3
2
2
1
1
1
2
1
4
1
2
10
1
1
5
11
2
1
1
2
1
1
2
3
1
1
3
4
1
1
32
3
2
2
21
30
2
26
2
1
53
6
32
3
25
10
59
2
7
2
1
3
1
12
21
1
3
4
8
1
3
3
1
1
14
5
5
2
23
1
31
1
10
10
3
1
1
2
5
1
4
5
1
5
4
2
3
3
1
4
3
2
1
1
20
6
10
1
2
1
2
3
5
4
7
3
1
1
1
7
6
7
1
5
7
1
1
1
1
2
3
3
5
5
3
2
3
4
1
3
1
2
1
3
2
7
5
11
18
3
11
5
13
1
3
1
11
1
3
2
1
2
12
17
2
2
1
1
1
2
1
1
1
2
2
1
1
16
46
3
1
5
11
2
54
1
4
12
2
2
1
1
1
1
1
2
2
1
1
5
1
1
1
2
1
1
2
3
1
1
1
1
1
1
1
6
4
19
6
20
5
2
1
2
2
5
3
3
4
1
1
3
1
1
2
6
5
1
1
8
3
17
12
10
9
16
1
2
1
1
2
1
1
10
11
7
28
6
34
29
32
2
1
2
1
21
44
4
13
1
1
1
7
25
6
21
19
6
32
18
7
5
3
27
1
2
20
18
20
15
18
7
21
9
13
10
8
8
2
10
9
2
4
24
3
30
15
2
1
1
1
3
1
6
2
1
7
1
1
1
1
7
4
1
1
1
3
1
1
3
6
1
2
1
13
15
3
4
19
1
1
5
1
1
1
1
18
1
11
9
5
1
1
7
6
3
1
1
3
7
12
1
13
49
2
15
2
13
23
14
1
8
23
1
1
4
5
1
3
1
